"artist_name";"artist_id";"album_id";"album_release_date";"album_release_year";"danceability";"energy";"key";"loudness";"mode";"speechiness";"acousticness";"instrumentalness";"liveness";"valence";"tempo";"track_id";"time_signature";"duration_ms";"explicit";"track_name";"track_number";"track_uri";"album_name";"key_name";"mode_name";"key_mode"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"6DEjYFkNZh67HP7R9PSZvv";"2017-11-10";2017;0,598;0,504;9;-9,874;1;0,0731;0,186;0,000221;0,34;0,252;163,954;"1GwMQaZz6Au3QLDbjbMdme";4;203506;FALSE;"Call It What You Want";14;"spotify:track:1GwMQaZz6Au3QLDbjbMdme";"reputation";"A";"major";"A major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"6DEjYFkNZh67HP7R9PSZvv";"2017-11-10";2017;0,661;0,151;0;-12,864;1;0,0354;0,921;0;0,13;0,23;94,922;"7F5oktn5YOsR9eR5YsFtqb";4;235466;FALSE;"New Year’s Day";15;"spotify:track:7F5oktn5YOsR9eR5YsFtqb";"reputation";"C";"major";"C major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"4uUAUqIfSomFTbbjGp3TYp";"2014-10-27";2014;0,793;0,634;7;-4,807;1;0,0324;0,038;1,76e-06;0,304;0,615;117,023;"2C8lcuMwQrCdUIiKISCYfE";4;212600;FALSE;"Welcome To New York";1;"spotify:track:2C8lcuMwQrCdUIiKISCYfE";"1989";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"4uUAUqIfSomFTbbjGp3TYp";"2014-10-27";2014;0,752;0,678;5;-5,421;1;0,0646;0,085;1,64e-06;0,13;0,583;96,009;"1vwCXIAjSkUxvn78Cmz84g";4;231826;FALSE;"Blank Space";2;"spotify:track:1vwCXIAjSkUxvn78Cmz84g";"1989";"F";"major";"F major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"4uUAUqIfSomFTbbjGp3TYp";"2014-10-27";2014;0,598;0,786;2;-5,572;1;0,0382;0,00256;0,00143;0,117;0,456;95,021;"2azpRNbgwmjSmmQZ5PGJGT";4;231000;FALSE;"Style";3;"spotify:track:2azpRNbgwmjSmmQZ5PGJGT";"1989";"D";"major";"D major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"4uUAUqIfSomFTbbjGp3TYp";"2014-10-27";2014;0,552;0,841;7;-6,938;1;0,0372;0,00103;1,23e-05;0,337;0,342;91,993;"235hvG1TA5qebFjijpCmaV";4;235800;FALSE;"Out Of The Woods";4;"spotify:track:235hvG1TA5qebFjijpCmaV";"1989";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"4uUAUqIfSomFTbbjGp3TYp";"2014-10-27";2014;0,602;0,735;5;-5,778;1;0,0337;0,00196;4,77e-05;0,105;0,472;96,969;"4i9dEGgLlZdSmR4lPXRYiS";4;193293;FALSE;"All You Had To Do Was Stay";5;"spotify:track:4i9dEGgLlZdSmR4lPXRYiS";"1989";"F";"major";"F major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"4uUAUqIfSomFTbbjGp3TYp";"2014-10-27";2014;0,648;0,785;7;-5,414;1;0,165;0,0561;0;0,148;0,943;160,02;"5WuBu7WHqaDAIs5dikGclg";4;219200;FALSE;"Shake It Off";6;"spotify:track:5WuBu7WHqaDAIs5dikGclg";"1989";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"4uUAUqIfSomFTbbjGp3TYp";"2014-10-27";2014;0,649;0,898;0;-5,963;1;0,0511;0,016;9,9e-05;0,109;0,503;118,027;"4yH40E15Nwfcroj5Ofooo7";4;207440;FALSE;"I Wish You Would";7;"spotify:track:4yH40E15Nwfcroj5Ofooo7";"1989";"C";"major";"C major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"4uUAUqIfSomFTbbjGp3TYp";"2014-10-27";2014;0,652;0,802;7;-6,114;1;0,181;0,0871;6,45e-06;0,148;0,295;170,157;"2Twii5CeqM86JxSrnPgydn";4;211933;FALSE;"Bad Blood";8;"spotify:track:2Twii5CeqM86JxSrnPgydn";"1989";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"4uUAUqIfSomFTbbjGp3TYp";"2014-10-27";2014;0,553;0,664;8;-7,417;1;0,0741;0,0709;0,0056;0,106;0,467;140,06;"6oWDkRuzwIak4Z2b0M2qAv";4;220440;FALSE;"Wildest Dreams";9;"spotify:track:6oWDkRuzwIak4Z2b0M2qAv";"1989";"G#";"major";"G# major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"4uUAUqIfSomFTbbjGp3TYp";"2014-10-27";2014;0,764;0,659;5;-6,136;1;0,0492;0,00463;0,00458;0,0915;0,525;119,982;"5nU5Y20xKhavEai4qqbHl3";4;247533;FALSE;"How You Get The Girl";10;"spotify:track:5nU5Y20xKhavEai4qqbHl3";"1989";"F";"major";"F major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"4uUAUqIfSomFTbbjGp3TYp";"2014-10-27";2014;0,485;0,459;4;-8,768;1;0,0337;0,635;0;0,101;0,0858;71,981;"1LAsr8OiF3et5bPZ7o9jsZ";4;250093;FALSE;"This Love";11;"spotify:track:1LAsr8OiF3et5bPZ7o9jsZ";"1989";"E";"major";"E major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"4uUAUqIfSomFTbbjGp3TYp";"2014-10-27";2014;0,595;0,763;0;-4,991;1;0,0661;0,231;0;0,2;0,507;159,959;"3S9IvjroLrk0D8hBGOfC1h";4;195706;FALSE;"I Know Places";12;"spotify:track:3S9IvjroLrk0D8hBGOfC1h";"1989";"C";"major";"C major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"4uUAUqIfSomFTbbjGp3TYp";"2014-10-27";2014;0,81;0,38;4;-7,755;1;0,035;0,242;0;0,113;0,211;103,981;"1x6NaAEZYYGO95PekFcu5C";4;271000;FALSE;"Clean";13;"spotify:track:1x6NaAEZYYGO95PekFcu5C";"1989";"E";"major";"E major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"2QJmrSgbdM35R67eoGQo4j";"2014-10-27";2014;0,793;0,634;7;-4,807;1;0,0324;0,038;1,76e-06;0,304;0,615;117,023;"6qnM0XXPZOINWA778uNqQ9";4;212600;FALSE;"Welcome To New York";1;"spotify:track:6qnM0XXPZOINWA778uNqQ9";"1989";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"2QJmrSgbdM35R67eoGQo4j";"2014-10-27";2014;0,752;0,678;5;-5,421;1;0,0646;0,085;1,64e-06;0,13;0,583;96,009;"1p80LdxRV74UKvL8gnD7ky";4;231826;FALSE;"Blank Space";2;"spotify:track:1p80LdxRV74UKvL8gnD7ky";"1989";"F";"major";"F major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"2QJmrSgbdM35R67eoGQo4j";"2014-10-27";2014;0,598;0,786;2;-5,572;1;0,0382;0,00256;0,00143;0,117;0,456;95,021;"4lIxdJw6W3Fg4vUIYCB0S5";4;231000;FALSE;"Style";3;"spotify:track:4lIxdJw6W3Fg4vUIYCB0S5";"1989";"D";"major";"D major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"2QJmrSgbdM35R67eoGQo4j";"2014-10-27";2014;0,552;0,841;7;-6,938;1;0,0372;0,00103;1,23e-05;0,337;0,342;91,993;"5OndtwLGA9O6XHFcGm2H7r";4;235800;FALSE;"Out Of The Woods";4;"spotify:track:5OndtwLGA9O6XHFcGm2H7r";"1989";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"2QJmrSgbdM35R67eoGQo4j";"2014-10-27";2014;0,602;0,735;5;-5,778;1;0,0337;0,00196;4,77e-05;0,105;0,472;96,969;"0dAb8TY433dl3ZfXYCLE19";4;193293;FALSE;"All You Had To Do Was Stay";5;"spotify:track:0dAb8TY433dl3ZfXYCLE19";"1989";"F";"major";"F major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"2QJmrSgbdM35R67eoGQo4j";"2014-10-27";2014;0,648;0,785;7;-5,414;1;0,165;0,0561;0;0,148;0,943;160,02;"5xTtaWoae3wi06K5WfVUUH";4;219200;FALSE;"Shake It Off";6;"spotify:track:5xTtaWoae3wi06K5WfVUUH";"1989";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"2QJmrSgbdM35R67eoGQo4j";"2014-10-27";2014;0,649;0,898;0;-5,963;1;0,0511;0,016;9,9e-05;0,109;0,503;118,027;"3wmN11qXGL0HyPojvEE1D9";4;207440;FALSE;"I Wish You Would";7;"spotify:track:3wmN11qXGL0HyPojvEE1D9";"1989";"C";"major";"C major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"2QJmrSgbdM35R67eoGQo4j";"2014-10-27";2014;0,652;0,802;7;-6,114;1;0,181;0,0871;6,45e-06;0,148;0,295;170,157;"273dCMFseLcVsoSWx59IoE";4;211933;FALSE;"Bad Blood";8;"spotify:track:273dCMFseLcVsoSWx59IoE";"1989";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"2QJmrSgbdM35R67eoGQo4j";"2014-10-27";2014;0,553;0,664;8;-7,417;1;0,0741;0,0709;0,0056;0,106;0,467;140,06;"59HjlYCeBsxdI0fcm3zglw";4;220440;FALSE;"Wildest Dreams";9;"spotify:track:59HjlYCeBsxdI0fcm3zglw";"1989";"G#";"major";"G# major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"2QJmrSgbdM35R67eoGQo4j";"2014-10-27";2014;0,764;0,659;5;-6,136;1;0,0492;0,00463;0,00458;0,0915;0,525;119,982;"4dYUOfmWna6DFccnz732n8";4;247533;FALSE;"How You Get The Girl";10;"spotify:track:4dYUOfmWna6DFccnz732n8";"1989";"F";"major";"F major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"2QJmrSgbdM35R67eoGQo4j";"2014-10-27";2014;0,485;0,459;4;-8,768;1;0,0337;0,635;0;0,101;0,0858;71,981;"3oKMl2tJv4fdidkXUYMI5x";4;250093;FALSE;"This Love";11;"spotify:track:3oKMl2tJv4fdidkXUYMI5x";"1989";"E";"major";"E major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"2QJmrSgbdM35R67eoGQo4j";"2014-10-27";2014;0,595;0,763;0;-4,991;1;0,0661;0,231;0;0,2;0,507;159,959;"3jBMHD19RZdAqG9iFQh7xc";4;195706;FALSE;"I Know Places";12;"spotify:track:3jBMHD19RZdAqG9iFQh7xc";"1989";"C";"major";"C major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"2QJmrSgbdM35R67eoGQo4j";"2014-10-27";2014;0,81;0,38;4;-7,755;1;0,035;0,242;0;0,113;0,211;103,981;"06WgOCf0LV2h4keYXDRnuh";4;271000;FALSE;"Clean";13;"spotify:track:06WgOCf0LV2h4keYXDRnuh";"1989";"E";"major";"E major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5fy0X0JmZRZnVa2UEicIOl";"2014-01-01";2014;0,793;0,634;7;-4,807;1;0,0324;0,038;1,76e-06;0,304;0,615;117,023;"10nqz67NQWWa7XPq7ycihi";4;212600;FALSE;"Welcome To New York";1;"spotify:track:10nqz67NQWWa7XPq7ycihi";"1989";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5fy0X0JmZRZnVa2UEicIOl";"2014-01-01";2014;0,752;0,678;5;-5,421;1;0,0646;0,085;1,64e-06;0,13;0,583;96,009;"2ls70nUDfjzm1lSRDuKxmw";4;231826;FALSE;"Blank Space";2;"spotify:track:2ls70nUDfjzm1lSRDuKxmw";"1989";"F";"major";"F major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5fy0X0JmZRZnVa2UEicIOl";"2014-01-01";2014;0,598;0,786;2;-5,572;1;0,0382;0,00256;0,00143;0,117;0,456;95,021;"71PmZqBXH0RUETqxpwlV0w";4;231000;FALSE;"Style";3;"spotify:track:71PmZqBXH0RUETqxpwlV0w";"1989";"D";"major";"D major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5fy0X0JmZRZnVa2UEicIOl";"2014-01-01";2014;0,552;0,841;7;-6,938;1;0,0372;0,00103;1,23e-05;0,337;0,342;91,993;"7EpVQjqtKygiwJIASxMWNg";4;235800;FALSE;"Out Of The Woods";4;"spotify:track:7EpVQjqtKygiwJIASxMWNg";"1989";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5fy0X0JmZRZnVa2UEicIOl";"2014-01-01";2014;0,602;0,735;5;-5,778;1;0,0337;0,00196;4,77e-05;0,105;0,472;96,969;"4NNolUeL5m2ju7kf8pdg6H";4;193293;FALSE;"All You Had To Do Was Stay";5;"spotify:track:4NNolUeL5m2ju7kf8pdg6H";"1989";"F";"major";"F major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5fy0X0JmZRZnVa2UEicIOl";"2014-01-01";2014;0,648;0,785;7;-5,414;1;0,165;0,0561;0;0,148;0,943;160,02;"1kKlhuQE0HXp1IwBRpaH2P";4;219200;FALSE;"Shake It Off";6;"spotify:track:1kKlhuQE0HXp1IwBRpaH2P";"1989";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5fy0X0JmZRZnVa2UEicIOl";"2014-01-01";2014;0,649;0,898;0;-5,963;1;0,0511;0,016;9,9e-05;0,109;0,503;118,027;"5RVJ6VKfwtosA5Q1qeHdjF";4;207440;FALSE;"I Wish You Would";7;"spotify:track:5RVJ6VKfwtosA5Q1qeHdjF";"1989";"C";"major";"C major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5fy0X0JmZRZnVa2UEicIOl";"2014-01-01";2014;0,652;0,802;7;-6,114;1;0,181;0,0871;6,45e-06;0,148;0,295;170,157;"0TvQLMecTE8utzoNmvXRbK";4;211933;FALSE;"Bad Blood";8;"spotify:track:0TvQLMecTE8utzoNmvXRbK";"1989";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5fy0X0JmZRZnVa2UEicIOl";"2014-01-01";2014;0,553;0,664;8;-7,417;1;0,0741;0,0709;0,0056;0,106;0,467;140,06;"3fVnlF4pGqWI9flVENcT28";4;220440;FALSE;"Wildest Dreams";9;"spotify:track:3fVnlF4pGqWI9flVENcT28";"1989";"G#";"major";"G# major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5fy0X0JmZRZnVa2UEicIOl";"2014-01-01";2014;0,764;0,659;5;-6,136;1;0,0492;0,00463;0,00458;0,0915;0,525;119,982;"5Z9ocF6ng0m2haHnKtHwTp";4;247533;FALSE;"How You Get The Girl";10;"spotify:track:5Z9ocF6ng0m2haHnKtHwTp";"1989";"F";"major";"F major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5fy0X0JmZRZnVa2UEicIOl";"2014-01-01";2014;0,485;0,459;4;-8,768;1;0,0337;0,635;0;0,101;0,0858;71,981;"7lTxQZVXlvIX7Z3szSy8Sh";4;250093;FALSE;"This Love";11;"spotify:track:7lTxQZVXlvIX7Z3szSy8Sh";"1989";"E";"major";"E major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5fy0X0JmZRZnVa2UEicIOl";"2014-01-01";2014;0,595;0,763;0;-4,991;1;0,0661;0,231;0;0,2;0,507;159,959;"6Ck9WerfsyvC4v4AylUoDp";4;195706;FALSE;"I Know Places";12;"spotify:track:6Ck9WerfsyvC4v4AylUoDp";"1989";"C";"major";"C major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5fy0X0JmZRZnVa2UEicIOl";"2014-01-01";2014;0,81;0,38;4;-7,755;1;0,035;0,242;0;0,113;0,211;103,981;"2k43eySbfpDVx0PrO99UI8";4;271000;FALSE;"Clean";13;"spotify:track:2k43eySbfpDVx0PrO99UI8";"1989";"E";"major";"E major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"1EoDsNmgTLtmwe1BDAVxV5";"2012-10-22";2012;0,588;0,825;4;-5,882;1;0,0328;0,000197;0,00138;0,0885;0,397;129,968;"786NsUYn4GGUf8AOt0SQhP";4;295186;FALSE;"State Of Grace";1;"spotify:track:786NsUYn4GGUf8AOt0SQhP";"Red";"E";"major";"E major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"1EoDsNmgTLtmwe1BDAVxV5";"2012-10-22";2012;0,602;0,896;1;-4,267;0;0,0437;0,0773;8,87e-05;0,091;0,641;124,978;"0cITLOYn1Sv4q27zZPqlNK";4;220826;FALSE;"Red";2;"spotify:track:0cITLOYn1Sv4q27zZPqlNK";"Red";"C#";"minor";"C# minor"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"1EoDsNmgTLtmwe1BDAVxV5";"2012-10-22";2012;0,705;0,621;2;-8,086;1;0,0334;0,101;4,3e-06;0,147;0,395;109,993;"5kYFVSQoPu7yRpfiHBwMUk";4;240773;FALSE;"Treacherous";3;"spotify:track:5kYFVSQoPu7yRpfiHBwMUk";"Red";"D";"major";"D major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"1EoDsNmgTLtmwe1BDAVxV5";"2012-10-22";2012;0,622;0,469;3;-6,798;0;0,0363;0,00454;2,25e-06;0,0398;0,679;77,019;"72jCZdH0Lhg93z6Z4hBjgj";4;217973;FALSE;"I Knew You Were Trouble.";4;"spotify:track:72jCZdH0Lhg93z6Z4hBjgj";"Red";"D#";"minor";"D# minor"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"1EoDsNmgTLtmwe1BDAVxV5";"2012-10-22";2012;0,602;0,609;0;-7,803;1;0,0243;0,0382;2e-04;0,127;0,337;93,06;"4XMP3zVxrnr58T0tjIHvpR";4;327893;FALSE;"All Too Well";5;"spotify:track:4XMP3zVxrnr58T0tjIHvpR";"Red";"C";"major";"C major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"1EoDsNmgTLtmwe1BDAVxV5";"2012-10-22";2012;0,658;0,729;7;-6,561;1;0,0378;0,00215;0,0013;0,0752;0,668;104,007;"2ULNeSomDxVNmdDy8VxEBU";4;230133;FALSE;"22";6;"spotify:track:2ULNeSomDxVNmdDy8VxEBU";"Red";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"1EoDsNmgTLtmwe1BDAVxV5";"2012-10-22";2012;0,567;0,481;4;-7,357;1;0,027;0,0173;4,13e-05;0,182;0,233;145,865;"5VwFkx7JOimOGTYfha5rs1";4;242573;FALSE;"I Almost Do";7;"spotify:track:5VwFkx7JOimOGTYfha5rs1";"Red";"E";"major";"E major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"1EoDsNmgTLtmwe1BDAVxV5";"2012-10-22";2012;0,628;0,676;7;-5,911;1;0,0916;0,00957;2,65e-05;0,102;0,75;85,984;"7AEAGTc8cReDqcbPoY9gwo";4;191880;FALSE;"We Are Never Ever Getting Back Together";8;"spotify:track:7AEAGTc8cReDqcbPoY9gwo";"Red";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"1EoDsNmgTLtmwe1BDAVxV5";"2012-10-22";2012;0,729;0,748;0;-6,67;1;0,0245;0,307;1,29e-06;0,09;0,928;99,981;"1qLeEu4iXEclkLwoBlMiou";4;204826;FALSE;"Stay Stay Stay";9;"spotify:track:1qLeEu4iXEclkLwoBlMiou";"Red";"C";"major";"C major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"1EoDsNmgTLtmwe1BDAVxV5";"2012-10-22";2012;0,505;0,443;2;-7,039;1;0,0276;0,035;3,15e-06;0,0921;0,123;94,069;"3n9mzjgAzjyKawvbHzciXF";4;298293;FALSE;"The Last Time";10;"spotify:track:3n9mzjgAzjyKawvbHzciXF";"Red";"D";"major";"D major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"1EoDsNmgTLtmwe1BDAVxV5";"2012-10-22";2012;0,627;0,816;4;-6,698;1;0,0774;0,0162;0,00208;0,0966;0,648;157,043;"1fGsZsIkQkOspfsT24nQP6";4;201853;FALSE;"Holy Ground";11;"spotify:track:1fGsZsIkQkOspfsT24nQP6";"Red";"E";"major";"E major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"1EoDsNmgTLtmwe1BDAVxV5";"2012-10-22";2012;0,624;0,34;7;-12,411;1;0,029;0,632;0,0337;0,121;0,261;129,987;"6LKjHhOW1az75pCQ9XJJtF";3;283680;FALSE;"Sad Beautiful Tragic";12;"spotify:track:6LKjHhOW1az75pCQ9XJJtF";"Red";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"1EoDsNmgTLtmwe1BDAVxV5";"2012-10-22";2012;0,706;0,499;4;-7,675;1;0,0369;0,0371;0;0,132;0,545;117,937;"2X2J0BhxaLTmnxO4pPUhSd";4;240133;FALSE;"The Lucky One";13;"spotify:track:2X2J0BhxaLTmnxO4pPUhSd";"Red";"E";"major";"E major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"1EoDsNmgTLtmwe1BDAVxV5";"2012-10-22";2012;0,624;0,458;6;-6,755;1;0,0287;0,36;3,89e-06;0,303;0,436;80,017;"4NAmRvqSITAAzKWnC8yRq3";4;243933;FALSE;"Everything Has Changed";14;"spotify:track:4NAmRvqSITAAzKWnC8yRq3";"Red";"F#";"major";"F# major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"1EoDsNmgTLtmwe1BDAVxV5";"2012-10-22";2012;0,649;0,777;9;-5,804;1;0,0406;0,0213;0,000335;0,221;0,587;126,018;"7MecVsMj22MneZt7kVFaCr";4;217826;FALSE;"Starlight";15;"spotify:track:7MecVsMj22MneZt7kVFaCr";"Red";"A";"major";"A major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"1EoDsNmgTLtmwe1BDAVxV5";"2012-10-22";2012;0,53;0,526;7;-8,349;1;0,0263;0,199;3,52e-06;0,232;0,323;79,025;"0L4YCNRfXAoTvdpWeH2RGj";4;237613;FALSE;"Begin Again";16;"spotify:track:0L4YCNRfXAoTvdpWeH2RGj";"Red";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5MfAxS5zz8MlfROjGQVXhy";"2010-10-25";2010;0,624;0,757;7;-2,94;1;0,0296;0,00265;1,87e-06;0,189;0,658;121,07;"0dBW6ZsW8skfvoRfgeerBF";4;230706;FALSE;"Mine";1;"spotify:track:0dBW6ZsW8skfvoRfgeerBF";"Speak Now";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5MfAxS5zz8MlfROjGQVXhy";"2010-10-25";2010;0,605;0,787;5;-3,002;1;0,0308;0,0396;1,42e-06;0,163;0,374;114,987;"6d9IiDcFxtFVIvt9pCqyGH";4;260933;FALSE;"Sparks Fly";2;"spotify:track:6d9IiDcFxtFVIvt9pCqyGH";"Speak Now";"F";"major";"F major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5MfAxS5zz8MlfROjGQVXhy";"2010-10-25";2010;0,529;0,67;2;-4,663;1;0,0303;0,117;0;0,334;0,286;141,893;"3DrjZArsPsoqbLzUZZV1Id";4;293026;FALSE;"Back To December";3;"spotify:track:3DrjZArsPsoqbLzUZZV1Id";"Speak Now";"D";"major";"D major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5MfAxS5zz8MlfROjGQVXhy";"2010-10-25";2010;0,709;0,599;7;-3,734;1;0,0304;0,095;0;0,0973;0,735;118,975;"24DefNCFiWTP8OjYWiXuYe";4;240760;FALSE;"Speak Now";4;"spotify:track:24DefNCFiWTP8OjYWiXuYe";"Speak Now";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5MfAxS5zz8MlfROjGQVXhy";"2010-10-25";2010;0,589;0,47;4;-5,32;1;0,028;0,166;1,45e-06;0,112;0,102;119,386;"7hZuICN5eaCuQyp443RCt6";3;403920;FALSE;"Dear John";5;"spotify:track:7hZuICN5eaCuQyp443RCt6";"Speak Now";"E";"major";"E major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5MfAxS5zz8MlfROjGQVXhy";"2010-10-25";2010;0,568;0,761;4;-3,987;1;0,0459;0,452;0;0,217;0,789;163,974;"5yEPktRqvIhko5QFF3aBhQ";4;237733;FALSE;"Mean";6;"spotify:track:5yEPktRqvIhko5QFF3aBhQ";"Speak Now";"E";"major";"E major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5MfAxS5zz8MlfROjGQVXhy";"2010-10-25";2010;0,543;0,818;4;-3,611;1;0,0398;0,00478;0,000368;0,0357;0,683;139,898;"3RBluWmSoG2pGA1OePzGJI";4;265666;FALSE;"The Story Of Us";7;"spotify:track:3RBluWmSoG2pGA1OePzGJI";"Speak Now";"E";"major";"E major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5MfAxS5zz8MlfROjGQVXhy";"2010-10-25";2010;0,714;0,305;2;-8,837;1;0,0305;0,819;0;0,174;0,554;124,91;"1wJL1A0QUHJPf2cm7tsrdw";4;290466;FALSE;"Never Grow Up";8;"spotify:track:1wJL1A0QUHJPf2cm7tsrdw";"Speak Now";"D";"major";"D major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5MfAxS5zz8MlfROjGQVXhy";"2010-10-25";2010;0,455;0,623;8;-3,878;1;0,0288;0,0739;0,000424;0,146;0,208;163,893;"10eBRyImhfqVvkiVEGf0N0";4;352186;FALSE;"Enchanted";9;"spotify:track:10eBRyImhfqVvkiVEGf0N0";"Speak Now";"G#";"major";"G# major"
